SalePrice,PropertyType,NbrLivingUnits,SqFtLot,SqFtTotLiving,SqFtFinBasement,Bathrooms,Bedrooms,BldgGrade,YrBuilt,TrafficNoise,ZipCode,NewConstruction,city,state
728000,Single Family,1,15935,3710,1580,2.5,4,10,2005,0,98001,True,Auburn,Washington
776000,Single Family,1,13418,5507,1672,3.5,6,10,2006,0,98001,True,Auburn,Washington
256900,Single Family,1,35240,1330,0,2.0,3,7,1989,0,98092,False,Auburn,Washington
215000,Single Family,1,35060,1330,0,2.0,3,7,1989,0,98092,False,Auburn,Washington
307950,Single Family,1,17910,2650,730,2.75,4,7,1964,0,98042,False,Kent,Washington
345000,Single Family,1,6406,1982,0,2.5,4,8,2004,0,98030,False,Kent,Washington
600000,Single Family,1,10960,2960,1460,2.0,5,7,1957,0,98005,False,Bellevue,Washington
255000,Single Family,1,8994,1820,630,2.75,3,7,1986,0,98106,False,Seattle,Washington
477000,Single Family,1,7650,2180,0,2.5,4,8,1991,0,98106,False,Seattle,Washington
385000,Multiplex,2,3497,1870,670,2.0,4,7,1954,1,98106,False,Seattle,Washington
254950,Townhouse,1,1369,1130,350,2.5,3,7,2007,0,98106,True,Seattle,Washington
375000,Single Family,1,3840,1930,760,2.75,4,7,1997,1,98106,False,Seattle,Washington
300000,Single Family,1,7620,2290,970,2.5,4,7,1975,0,98106,False,Seattle,Washington
385000,Single Family,1,1741,1800,960,2.0,5,6,1918,1,98106,False,Seattle,Washington
179000,Single Family,1,1741,1800,960,2.0,5,6,1918,1,98106,False,Seattle,Washington
332000,Single Family,1,5080,2090,900,2.5,4,7,1976,0,98106,False,Seattle,Washington
352000,Single Family,1,7239,1390,530,1.75,3,6,1921,0,98106,False,Seattle,Washington
292500,Single Family,1,5182,1370,0,2.25,3,6,1945,0,98106,False,Seattle,Washington
270000,Single Family,1,5182,1370,0,2.25,3,6,1945,0,98106,False,Seattle,Washington
420500,Single Family,1,7200,1380,300,1.5,3,7,1948,0,98106,False,Seattle,Washington
480000,Single Family,1,4600,2280,0,3.0,5,8,2006,1,98106,False,Seattle,Washington
261750,Single Family,1,7705,1960,980,1.75,3,7,1950,1,98106,False,Seattle,Washington
255000,Single Family,1,7320,1190,180,1.0,3,6,1924,1,98106,False,Seattle,Washington
459950,Single Family,1,7270,2340,0,2.5,4,8,2005,0,98106,True,Seattle,Washington
240000,Single Family,1,7620,910,0,1.0,3,7,1971,0,98106,False,Seattle,Washington
349000,Single Family,1,7620,2360,1180,1.75,4,7,1955,0,98106,False,Seattle,Washington
278000,Single Family,1,7350,2170,0,2.5,4,7,1994,0,98106,False,Seattle,Washington
219950,Single Family,1,4880,1380,400,1.0,3,6,1943,1,98106,False,Seattle,Washington
336000,Single Family,1,4880,1460,720,1.75,2,6,1943,1,98106,False,Seattle,Washington
360000,Single Family,1,5080,2210,1000,2.25,4,7,1967,0,98106,False,Seattle,Washington
374900,Single Family,1,7620,1140,0,1.5,2,6,1925,0,98106,False,Seattle,Washington
368000,Single Family,1,6375,2200,680,2.25,2,7,1980,0,98106,False,Seattle,Washington
335000,Single Family,1,7200,1270,0,1.0,2,7,1915,0,98106,False,Seattle,Washington
366000,Single Family,1,4920,1330,0,2.0,3,6,1943,1,98106,False,Seattle,Washington
300000,Single Family,1,7620,950,0,1.0,3,7,1954,0,98106,False,Seattle,Washington
299950,Single Family,1,7620,930,0,1.0,3,7,1955,0,98106,False,Seattle,Washington
280000,Single Family,1,6345,720,0,1.0,2,6,1943,0,98106,False,Seattle,Washington
357500,Single Family,1,9261,1140,0,1.5,3,6,1915,0,98106,False,Seattle,Washington
264000,Single Family,1,8100,1700,850,1.5,4,7,1963,0,98106,False,Seattle,Washington
283000,Single Family,1,7874,1720,600,2.0,3,7,1969,2,98106,False,Seattle,Washington
360000,Single Family,1,7620,2770,1070,2.75,4,7,1965,0,98106,False,Seattle,Washington
225000,Single Family,1,7620,900,0,1.0,2,7,1952,0,98106,False,Seattle,Washington
154200,Single Family,1,8640,1310,400,1.0,4,6,1948,0,98146,False,Seattle,Washington
385000,Single Family,1,8960,2710,1130,2.0,4,7,1926,1,98146,False,Seattle,Washington
760000,Single Family,1,5096,2640,0,3.0,5,10,2009,0,98115,True,Seattle,Washington
759000,Single Family,1,5001,2700,0,3.0,5,10,2009,0,98115,True,Seattle,Washington
364500,Single Family,1,6120,1020,0,1.0,3,7,1941,1,98115,False,Seattle,Washington
395000,Single Family,1,5080,1450,0,1.75,3,7,1940,0,98115,False,Seattle,Washington
482500,Single Family,1,4800,2520,1160,1.75,4,7,1951,1,98115,False,Seattle,Washington
710000,Single Family,1,10065,2150,500,2.5,3,8,1981,0,98115,False,Seattle,Washington
575000,Townhouse,1,1564,2010,0,3.5,3,9,2008,0,98105,True,Seattle,Washington
610000,Single Family,1,5100,2148,860,2.5,2,8,1951,0,98115,False,Seattle,Washington
411000,Single Family,1,5304,1600,0,1.0,3,7,1951,0,98115,False,Seattle,Washington
769000,Single Family,1,4590,2690,0,3.0,4,8,2006,0,98115,False,Seattle,Washington
559000,Single Family,1,7650,1840,920,2.0,3,7,1939,0,98115,False,Seattle,Washington
340000,Single Family,1,4080,900,0,1.0,2,7,1952,2,98115,False,Seattle,Washington
394000,Single Family,1,6120,1360,300,1.0,2,7,1947,0,98115,False,Seattle,Washington
265000,Single Family,1,17368,1440,0,2.0,4,6,1975,2,98003,False,Federal Way,Washington
360000,Single Family,1,7964,1130,0,1.0,2,7,1952,0,98155,False,Seattle,Washington
599000,Single Family,1,13053,2610,0,2.0,4,9,1950,0,98155,False,Seattle,Washington
385000,Single Family,1,13125,1480,0,1.75,4,7,1967,1,98034,False,Kirkland,Washington
236950,Single Family,1,7194,1000,0,1.0,3,7,1968,0,98003,False,Federal Way,Washington
307500,Single Family,1,7440,2200,1050,2.0,5,7,1969,0,98003,False,Federal Way,Washington
205000,Single Family,1,7440,2200,1050,2.0,5,7,1969,0,98003,False,Federal Way,Washington
196500,Single Family,1,8850,1300,0,1.5,3,7,1969,0,98003,False,Federal Way,Washington
300000,Single Family,1,10031,1450,290,1.75,3,7,1985,0,98003,False,Federal Way,Washington
329900,Single Family,1,6605,1530,340,2.25,3,8,1988,0,98003,False,Federal Way,Washington
304950,Townhouse,1,1562,1840,440,2.5,4,7,2004,0,98106,False,Seattle,Washington
304950,Townhouse,1,3052,1840,440,2.5,4,7,2005,0,98106,True,Seattle,Washington
279950,Townhouse,1,1218,1260,240,2.5,3,7,2004,0,98106,True,Seattle,Washington
279950,Townhouse,1,1579,1310,250,2.5,2,7,2004,1,98106,False,Seattle,Washington
175000,Townhouse,1,1579,1310,250,2.5,2,7,2004,1,98106,False,Seattle,Washington
247500,Townhouse,1,1141,1120,120,1.5,2,7,2004,1,98106,True,Seattle,Washington
374000,Single Family,1,8197,1900,0,2.0,3,7,1950,1,98106,False,Seattle,Washington
357000,Single Family,1,6848,1100,0,1.75,4,7,1955,0,98106,False,Seattle,Washington
340000,Single Family,1,5000,1730,0,3.0,3,7,1996,0,98126,False,Seattle,Washington
595000,Single Family,1,4500,1920,960,1.75,3,7,1924,0,98107,False,Seattle,Washington
399950,Single Family,1,3300,1350,320,1.0,2,7,1958,3,98107,False,Seattle,Washington
685000,Single Family,1,5000,2160,0,1.5,5,8,1926,0,98107,False,Seattle,Washington
445000,Single Family,1,3000,1530,580,2.0,2,7,1985,0,98107,False,Seattle,Washington
878000,Single Family,1,6000,3230,960,2.75,4,9,1911,0,98107,False,Seattle,Washington
449000,Single Family,1,3600,2020,1010,1.75,4,7,1913,0,98107,False,Seattle,Washington
496850,Single Family,1,4000,1880,940,2.0,3,7,1913,0,98103,False,Seattle,Washington
699000,Single Family,1,4685,2040,0,2.5,3,10,1994,0,98107,False,Seattle,Washington
582500,Single Family,1,5206,2240,920,2.5,3,8,1979,0,98107,False,Seattle,Washington
177777,Single Family,1,1642,880,380,0.5,1,6,1910,0,98126,False,Seattle,Washington
120000,Single Family,1,2500,1980,660,2.0,3,7,1910,0,98126,False,Seattle,Washington
332000,Single Family,1,2500,1220,450,1.0,2,6,1910,0,98126,False,Seattle,Washington
450100,Single Family,1,10126,2400,0,3.0,5,8,1981,2,98126,False,Seattle,Washington
460000,Single Family,1,2500,1730,0,2.25,3,8,1999,0,98126,False,Seattle,Washington
152250,Single Family,1,10547,1100,0,1.0,3,6,1949,0,98178,False,Seattle,Washington
250000,Single Family,1,11852,1420,0,3.0,3,6,1940,0,98178,False,Seattle,Washington
318000,Single Family,1,10138,1370,0,1.0,3,7,1954,0,98177,False,Seattle,Washington
354000,Townhouse,1,2240,1780,0,2.5,3,8,1980,0,98133,False,Seattle,Washington
355000,Townhouse,1,3200,1640,0,2.25,2,8,1982,0,98133,False,Seattle,Washington
83000,Single Family,1,8580,900,0,1.0,2,5,1918,3,98168,False,Seattle,Washington
279950,Single Family,1,7643,2038,0,2.5,4,8,2011,0,98092,True,Auburn,Washington
2200000,Single Family,1,20433,5700,1660,4.5,5,12,1991,0,98040,False,Mercer Island,Washington
327500,Single Family,1,9625,1550,0,2.5,3,7,1996,0,98354,False,Milton,Washington
318000,Single Family,1,5113,1570,480,2.5,3,7,1996,0,98001,False,Auburn,Washington
294500,Single Family,1,7525,2490,970,2.5,4,7,1978,0,98001,False,Auburn,Washington
399950,Single Family,1,8982,2140,0,2.25,4,8,1988,0,98001,False,Auburn,Washington
240000,Single Family,1,16794,1840,0,2.0,3,8,1989,0,98001,False,Auburn,Washington
261000,Single Family,1,16679,1840,0,1.75,3,8,1989,0,98001,False,Auburn,Washington
399000,Single Family,1,16150,2620,1270,2.75,4,8,1990,0,98001,False,Auburn,Washington
797000,Single Family,1,6807,3760,0,2.75,4,9,2001,0,98074,False,Sammamish,Washington
1200000,Single Family,1,10618,5470,1330,4.25,5,11,2002,0,98074,False,Sammamish,Washington
1400000,Single Family,1,7710,5470,1330,4.25,5,11,2003,0,98074,False,Sammamish,Washington
992000,Single Family,1,7710,5470,1330,4.25,5,11,2003,0,98074,False,Sammamish,Washington
914300,Single Family,1,9741,3730,0,2.5,4,10,2002,0,98074,False,Sammamish,Washington
515000,Single Family,1,7998,2210,960,1.75,3,7,1957,0,98125,False,Seattle,Washington
251400,Single Family,1,4500,1390,300,1.75,3,6,1940,2,98022,False,Enumclaw,Washington
220000,Single Family,1,3115,580,0,1.0,2,6,1938,0,98022,False,Enumclaw,Washington
616000,Single Family,1,5750,1520,120,2.25,3,8,1908,0,98116,False,Seattle,Washington
593500,Single Family,1,3795,1960,500,2.75,3,7,1918,0,98116,False,Seattle,Washington
260000,Single Family,1,9353,1200,0,1.0,3,6,1957,0,98188,False,Seattle,Washington
221900,Single Family,1,6769,2260,0,1.0,3,7,2009,1,98056,False,Renton,Washington
285000,Single Family,1,7000,2290,0,2.5,4,8,1991,0,98030,False,Kent,Washington
405000,Single Family,1,7350,2450,0,2.5,4,8,1992,0,98030,False,Kent,Washington
359950,Single Family,1,11678,2110,680,3.0,4,8,1993,0,98030,False,Kent,Washington
347950,Single Family,1,6844,1790,0,2.5,4,8,1991,0,98030,False,Kent,Washington
359950,Single Family,1,6600,2020,0,3.5,4,8,1991,0,98030,False,Kent,Washington
329950,Single Family,1,7841,1850,0,2.5,4,7,1997,0,98030,False,Kent,Washington
243500,Single Family,1,7841,1850,0,2.5,4,7,1997,0,98030,False,Kent,Washington
129000,Single Family,1,14390,1480,0,1.75,3,6,1936,0,98168,False,Seattle,Washington
194000,Single Family,1,10450,2020,1010,2.0,4,7,1959,0,98168,False,Seattle,Washington
222000,Single Family,1,9000,1020,0,1.0,2,6,1948,0,98168,False,Seattle,Washington
263500,Single Family,1,7215,1220,0,2.0,3,6,1994,0,98168,False,Seattle,Washington
290000,Single Family,1,7250,1630,580,1.75,3,6,1930,0,98168,False,Seattle,Washington
420000,Single Family,1,15008,1650,300,3.0,3,7,2002,0,98168,False,Seattle,Washington
324871,Single Family,1,9606,2460,0,3.0,4,8,2012,2,98168,True,Seattle,Washington
265000,Single Family,1,19045,790,0,1.0,2,6,1948,0,98168,False,Seattle,Washington
195000,Single Family,1,15000,1150,90,1.0,2,6,1930,0,98168,False,Seattle,Washington
210000,Single Family,1,6500,1030,0,2.0,3,7,1954,0,98168,False,Seattle,Washington
308000,Single Family,1,6500,1030,0,2.0,3,7,1954,0,98168,False,Seattle,Washington
112000,Single Family,1,14750,1500,0,1.5,3,6,1933,0,98168,False,Seattle,Washington
290000,Single Family,1,5978,1570,0,2.0,5,6,1938,0,98168,False,Seattle,Washington
189900,Single Family,1,10064,780,0,1.0,2,7,1958,0,98168,False,Seattle,Washington
210000,Single Family,1,10064,780,0,1.0,2,7,1958,0,98168,False,Seattle,Washington
230000,Single Family,1,6000,1220,0,1.0,3,6,1954,2,98168,False,Seattle,Washington
247500,Single Family,1,7000,940,0,1.0,2,5,1935,0,98168,False,Seattle,Washington
162500,Single Family,1,14774,1250,0,1.0,2,6,1933,0,98168,False,Seattle,Washington
310000,Single Family,1,14800,1850,90,1.75,5,6,1937,0,98168,False,Seattle,Washington
187500,Single Family,1,8590,840,0,1.0,1,6,1933,0,98168,False,Seattle,Washington
220000,Single Family,1,8400,1090,0,2.0,3,6,1961,1,98168,False,Seattle,Washington
405000,Single Family,1,6750,1610,0,1.75,3,8,1952,0,98103,False,Seattle,Washington
465950,Single Family,1,2250,1560,0,3.0,3,9,2009,0,98103,True,Seattle,Washington
320000,Single Family,1,6750,750,0,1.0,2,6,1952,0,98103,False,Seattle,Washington
370000,Single Family,1,4500,860,0,1.0,2,6,1954,0,98103,False,Seattle,Washington
459500,Single Family,1,3800,1300,0,1.0,3,7,1927,0,98103,False,Seattle,Washington
340000,Single Family,1,5108,1620,0,1.5,3,7,1954,0,98115,False,Seattle,Washington
382000,Single Family,1,5201,1780,730,1.5,2,7,1936,0,98115,False,Seattle,Washington
440500,Single Family,1,5040,1430,300,1.0,3,7,1952,2,98115,False,Seattle,Washington
390000,Single Family,1,5111,1360,0,2.25,3,7,1934,0,98115,False,Seattle,Washington
390000,Single Family,1,5110,1420,650,1.75,2,6,1927,0,98115,False,Seattle,Washington
274500,Single Family,1,5111,880,0,1.0,2,6,1931,0,98115,False,Seattle,Washington
550000,Single Family,1,5110,2430,0,3.0,4,8,2000,0,98125,False,Seattle,Washington
323500,Single Family,1,5110,1130,400,1.0,2,6,1926,0,98125,False,Seattle,Washington
438000,Single Family,1,5111,1300,0,1.75,3,7,1959,0,98115,False,Seattle,Washington
399950,Single Family,1,6388,1960,980,1.5,3,7,1950,1,98115,False,Seattle,Washington
367000,Single Family,1,6183,2340,1130,2.25,3,7,1929,0,98115,False,Seattle,Washington
450000,Single Family,1,5106,1650,560,1.0,2,7,1960,0,98115,False,Seattle,Washington
460000,Single Family,1,7750,1620,0,2.0,3,7,1924,0,98115,False,Seattle,Washington
259995,Single Family,1,7905,1210,0,1.5,4,6,1976,0,98031,False,Kent,Washington
175000,Single Family,1,7280,1200,0,1.0,4,6,1969,0,98031,False,Kent,Washington
271000,Single Family,1,7372,1170,0,1.5,4,6,1976,0,98031,False,Kent,Washington
239000,Single Family,1,6864,950,0,1.0,3,6,1976,0,98031,False,Kent,Washington
244000,Single Family,1,9180,910,0,1.0,3,6,1976,0,98031,False,Kent,Washington
236000,Single Family,1,6699,1180,0,1.0,4,6,1976,0,98031,False,Kent,Washington
225000,Single Family,1,7198,1270,0,2.0,3,7,1916,0,98022,False,Enumclaw,Washington
228450,Single Family,1,7198,1010,0,1.5,2,6,1918,0,98022,False,Enumclaw,Washington
288000,Single Family,1,8398,1660,0,1.75,4,7,1918,0,98022,False,Enumclaw,Washington
429000,Single Family,1,8258,2660,0,2.5,4,9,1989,0,98023,False,Federal Way,Washington
454950,Single Family,1,8284,2880,0,2.5,3,9,1988,0,98023,False,Federal Way,Washington
515000,Single Family,1,9655,3890,1450,3.25,5,9,1990,0,98023,False,Federal Way,Washington
405000,Single Family,1,10080,2850,530,3.5,4,10,1999,0,98023,False,Federal Way,Washington
505000,Single Family,1,15498,3970,1150,3.25,4,10,1993,0,98023,False,Federal Way,Washington
432000,Single Family,1,5200,1950,0,2.5,4,7,2001,0,98056,False,Renton,Washington
503000,Single Family,1,5760,3030,0,2.5,4,8,2004,0,98003,False,Federal Way,Washington
383000,Single Family,1,2930,1600,0,2.5,3,7,1999,0,98072,False,Woodinville,Washington
439700,Single Family,1,3369,1670,0,2.5,3,7,1999,0,98072,False,Woodinville,Washington
347800,Single Family,1,3959,2060,740,2.75,4,7,2002,0,98056,False,Renton,Washington
699990,Single Family,1,5230,3370,0,2.75,4,9,2007,0,98059,True,Renton,Washington
949950,Single Family,1,6670,4150,640,3.5,5,10,2007,0,98059,True,Renton,Washington
533500,Single Family,1,12410,3000,0,2.5,4,9,2001,0,98031,False,Kent,Washington
569000,Single Family,1,4000,2360,0,2.5,4,8,2003,0,98011,False,Bothell,Washington
621000,Townhouse,1,1774,1740,0,3.5,3,8,2005,0,98103,True,Seattle,Washington
599950,Single Family,1,3000,1730,0,2.5,3,8,1996,0,98103,False,Seattle,Washington
593000,Townhouse,1,1679,1820,0,3.25,2,8,2007,0,98103,True,Seattle,Washington
680000,Townhouse,1,1900,1870,0,2.25,3,8,2008,0,98103,True,Seattle,Washington
565000,Single Family,1,2808,2920,780,3.0,5,8,1960,0,98103,False,Seattle,Washington
440000,Single Family,1,37126,3000,0,2.5,3,8,2004,0,98038,False,Maple Valley,Washington
353000,Single Family,1,7650,2494,1090,2.0,5,7,1959,0,98030,False,Kent,Washington
233000,Single Family,1,8589,1350,0,1.75,3,7,1958,0,98030,False,Kent,Washington
210000,Single Family,1,8960,1300,0,1.0,3,7,1958,0,98030,False,Kent,Washington
304000,Single Family,1,8175,1660,0,2.0,4,7,1955,0,98030,False,Kent,Washington
203710,Single Family,1,8175,1660,0,2.0,4,7,1955,0,98030,False,Kent,Washington
587000,Single Family,1,12184,3020,0,2.5,3,8,2003,0,98019,False,Duvall,Washington
450000,Single Family,1,15210,2920,1150,2.5,3,8,2003,0,98019,False,Duvall,Washington
530000,Single Family,1,7759,3080,770,3.5,5,8,2003,0,98019,False,Duvall,Washington
570000,Single Family,1,9908,3830,1060,3.5,4,8,2003,0,98019,False,Duvall,Washington
575000,Single Family,1,13603,3160,0,2.5,3,8,2003,0,98019,False,Duvall,Washington
370000,Single Family,1,7560,2290,0,2.5,4,8,1990,0,98031,False,Kent,Washington
409250,Single Family,1,9068,2360,0,2.5,3,8,1990,0,98031,False,Kent,Washington
387500,Single Family,1,7727,2280,500,2.5,3,8,1989,0,98031,False,Kent,Washington
385000,Single Family,1,9159,2410,960,2.75,3,8,2000,0,98031,False,Kent,Washington
380000,Single Family,1,7211,2360,1010,2.75,4,8,1995,0,98031,False,Kent,Washington
310000,Single Family,1,10000,1550,0,2.25,3,7,1984,0,98045,False,North Bend,Washington
369000,Single Family,1,9240,1120,0,1.0,3,7,1962,0,98024,False,Fall City,Washington
385000,Single Family,1,11000,2040,0,2.25,4,7,1982,0,98045,False,North Bend,Washington
356000,Single Family,1,7250,1220,0,1.75,3,7,1962,0,98045,False,North Bend,Washington
437500,Single Family,1,12171,1700,0,2.0,3,7,1987,0,98045,False,North Bend,Washington
375000,Single Family,1,9900,1980,0,1.75,3,7,1977,0,98045,False,North Bend,Washington
478000,Single Family,1,21670,1950,0,0.0,4,7,1997,0,98045,False,North Bend,Washington
429950,Single Family,1,34800,1820,0,1.75,3,6,1967,0,98027,False,Issaquah,Washington
499000,Single Family,1,4200,1150,0,1.0,1,5,1936,2,98008,False,Bellevue,Washington
459950,Single Family,1,7223,2370,0,2.25,3,8,1994,0,98056,False,Renton,Washington
430000,Single Family,1,3150,1390,0,2.25,3,7,1981,0,98052,False,Redmond,Washington
380000,Single Family,1,2625,1200,0,1.5,2,7,1983,0,98052,False,Redmond,Washington
329000,Single Family,1,2625,1240,0,1.5,2,7,1983,2,98052,False,Redmond,Washington
350000,Single Family,1,2625,1260,0,1.5,2,7,1983,2,98052,False,Redmond,Washington
605000,Single Family,1,7380,2040,810,2.5,4,8,1977,0,98052,False,Redmond,Washington
585000,Single Family,1,7002,2460,0,2.25,4,8,1982,0,98052,False,Redmond,Washington
549950,Single Family,1,7647,2460,0,2.25,4,8,1982,0,98052,False,Redmond,Washington
379950,Single Family,1,7431,1490,0,2.0,3,7,1966,0,98052,False,Redmond,Washington
560000,Single Family,1,7210,1700,0,2.5,3,7,1966,0,98052,False,Redmond,Washington
435000,Single Family,1,7725,1700,0,1.75,4,7,1966,0,98052,False,Redmond,Washington
525000,Single Family,1,90604,2190,0,2.0,3,7,1959,0,98053,False,Redmond,Washington
1175000,Single Family,1,113691,4070,0,4.0,4,10,1990,0,98053,False,Redmond,Washington
401000,Single Family,1,47583,1550,0,2.5,3,6,1947,1,98053,False,Redmond,Washington
1217000,Single Family,1,107157,4770,1540,2.75,5,9,1977,1,98053,False,Redmond,Washington
270000,Single Family,1,10000,1580,790,2.0,4,7,1972,0,98178,False,Seattle,Washington
400000,Single Family,1,8200,1490,0,1.0,2,7,1909,0,98178,False,Seattle,Washington
530000,Single Family,1,9150,2300,1150,2.0,4,8,1946,1,98178,False,Seattle,Washington
274800,Single Family,1,10062,1690,750,2.0,3,7,1928,0,98178,False,Seattle,Washington
449000,Single Family,1,4324,1690,250,1.75,3,7,1927,0,98118,False,Seattle,Washington
280000,Single Family,1,8040,1150,0,0.75,2,7,1946,0,98178,False,Seattle,Washington
195000,Single Family,1,10800,1240,0,1.75,3,7,1946,0,98178,False,Seattle,Washington
1135000,Single Family,1,6478,4260,1300,3.0,3,9,2005,0,98178,True,Seattle,Washington
554000,Single Family,1,6478,4260,1300,3.0,3,9,2005,0,98178,False,Seattle,Washington
275450,Single Family,1,8250,960,0,1.0,3,7,1957,0,98056,False,Renton,Washington
308500,Single Family,1,8250,1120,0,1.75,3,7,1957,0,98056,False,Renton,Washington
251090,Single Family,1,8938,1200,0,1.0,3,7,1959,0,98188,False,Seattle,Washington
649950,Single Family,1,8872,2750,0,2.5,3,9,1986,0,98074,False,Sammamish,Washington
610000,Single Family,1,9615,2400,0,2.5,4,9,1987,0,98074,False,Sammamish,Washington
592400,Single Family,1,8127,2310,0,2.5,4,8,1987,0,98074,False,Sammamish,Washington
649950,Single Family,1,8892,2320,0,2.5,3,9,1987,0,98074,False,Sammamish,Washington
553000,Single Family,1,8066,1930,0,2.5,3,9,1987,0,98074,False,Sammamish,Washington
465000,Single Family,1,7245,2340,0,2.5,4,9,1987,0,98074,False,Sammamish,Washington
575000,Single Family,1,8195,2190,0,2.5,3,9,1987,0,98074,False,Sammamish,Washington
600000,Single Family,1,9435,2650,0,2.25,4,9,1990,0,98074,False,Sammamish,Washington
506000,Single Family,1,9530,2330,0,2.25,3,9,1989,0,98074,False,Sammamish,Washington
495000,Single Family,1,7721,2500,0,2.5,4,9,1988,0,98074,False,Sammamish,Washington
629950,Single Family,1,8242,2830,0,2.5,3,9,1987,0,98074,False,Sammamish,Washington
650000,Single Family,1,11043,6240,1640,4.5,4,11,2008,1,98004,False,Bellevue,Washington
338000,Single Family,1,8615,1720,0,2.5,3,7,1998,0,98022,False,Enumclaw,Washington
200000,Single Family,1,8448,1700,0,2.0,3,7,1996,0,98022,False,Enumclaw,Washington
439900,Single Family,1,9988,2250,0,2.5,4,8,1992,0,98031,False,Kent,Washington
368000,Single Family,1,7475,2340,0,2.5,4,8,1991,0,98031,False,Kent,Washington
540000,Single Family,1,7064,2220,0,2.5,4,8,1988,1,98029,False,Issaquah,Washington
590000,Single Family,1,7140,2270,0,2.5,4,8,1989,0,98029,False,Issaquah,Washington
438000,Single Family,1,7035,2350,0,2.5,3,8,1989,0,98029,False,Issaquah,Washington
585000,Single Family,1,9719,2870,1430,2.75,4,8,1990,0,98029,False,Issaquah,Washington
471744,Single Family,1,7921,1890,0,2.0,3,9,1989,0,98029,False,Issaquah,Washington
498500,Single Family,1,12042,2320,1000,2.5,4,7,1975,0,98072,False,Woodinville,Washington
535250,Single Family,1,7813,2410,0,2.5,4,8,1988,0,98029,False,Issaquah,Washington
552500,Single Family,1,7813,2410,0,2.5,4,8,1988,0,98029,False,Issaquah,Washington
610000,Single Family,1,9271,2510,0,2.5,4,8,1988,0,98029,False,Issaquah,Washington
552500,Single Family,1,8622,2210,0,2.5,3,8,1988,0,98029,False,Issaquah,Washington
625001,Single Family,1,7514,2240,0,2.5,3,8,1988,0,98029,False,Issaquah,Washington
610000,Single Family,1,10274,2770,0,2.5,4,9,1989,0,98029,False,Issaquah,Washington
559000,Single Family,1,8288,2230,0,2.5,4,9,1989,0,98029,False,Issaquah,Washington
465000,Single Family,1,8979,1720,0,2.25,4,8,1985,0,98074,False,Sammamish,Washington
410000,Single Family,1,11667,1560,370,2.25,3,8,1984,0,98074,False,Sammamish,Washington
430000,Single Family,1,8437,1730,480,2.25,4,8,1984,0,98074,False,Sammamish,Washington
385000,Single Family,1,7679,1410,280,2.25,3,8,1984,0,98074,False,Sammamish,Washington
500000,Single Family,1,7433,1870,0,2.25,3,8,1985,0,98074,False,Sammamish,Washington
469990,Single Family,1,7797,1750,0,2.25,4,8,1987,0,98074,False,Sammamish,Washington
450000,Single Family,1,9472,1860,0,2.25,4,8,1987,0,98074,False,Sammamish,Washington
390000,Single Family,1,10609,1840,0,2.25,3,8,1987,0,98074,False,Sammamish,Washington
450000,Single Family,1,9061,1980,0,2.5,3,8,1987,0,98074,False,Sammamish,Washington
517450,Single Family,1,6750,1900,0,2.5,4,8,1985,0,98074,False,Sammamish,Washington
500000,Single Family,1,9906,1950,0,2.5,4,8,1988,0,98074,False,Sammamish,Washington
499500,Single Family,1,7970,1860,0,2.5,3,8,1988,0,98074,False,Sammamish,Washington
522000,Single Family,1,8276,1830,480,2.25,4,8,1989,0,98074,False,Sammamish,Washington
479000,Single Family,1,7886,1730,0,2.0,3,8,1988,0,98074,False,Sammamish,Washington
475000,Single Family,1,11012,1820,0,2.5,3,8,1988,0,98074,False,Sammamish,Washington
492000,Single Family,1,7807,2190,0,2.5,3,8,1988,0,98074,False,Sammamish,Washington
474940,Single Family,1,7033,2000,0,2.5,3,8,1990,0,98074,False,Sammamish,Washington
525000,Single Family,1,8925,2140,0,2.5,3,8,1991,0,98074,False,Sammamish,Washington
533000,Single Family,1,8082,2030,0,2.5,3,8,1991,0,98074,False,Sammamish,Washington
558500,Single Family,1,9257,2230,0,2.5,4,8,1992,0,98074,False,Sammamish,Washington
565000,Single Family,1,8237,2320,0,2.5,4,8,1993,0,98074,False,Sammamish,Washington
560000,Single Family,1,8942,2340,0,2.5,4,8,1992,0,98074,False,Sammamish,Washington
530000,Single Family,1,12112,2060,0,2.5,4,8,1990,0,98074,False,Sammamish,Washington
332500,Single Family,1,9856,1970,0,2.0,3,8,1991,0,98022,False,Enumclaw,Washington
347000,Single Family,1,4882,1960,0,2.5,4,7,1998,1,98092,False,Auburn,Washington
349950,Single Family,1,5250,1870,0,2.5,4,7,1998,0,98092,False,Auburn,Washington
269950,Single Family,1,6799,1350,0,1.75,3,7,1987,0,98031,False,Kent,Washington
359900,Single Family,1,7995,2070,720,2.25,3,7,1987,0,98031,False,Kent,Washington
259100,Single Family,1,7346,1260,0,2.0,3,7,1987,0,98031,False,Kent,Washington
291000,Single Family,1,8475,2180,850,2.75,4,7,1987,0,98031,False,Kent,Washington
285000,Single Family,1,6337,2140,860,2.75,4,7,1988,0,98031,False,Kent,Washington
230000,Single Family,1,6337,2140,860,2.75,4,7,1988,0,98031,False,Kent,Washington
250000,Single Family,1,7280,1700,0,2.5,4,7,1988,0,98031,False,Kent,Washington
319950,Single Family,1,7666,2490,1000,2.5,5,7,1989,0,98031,False,Kent,Washington
293000,Single Family,1,7199,1850,0,2.5,4,7,1989,0,98031,False,Kent,Washington
